CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,Country,AvgOrderValue,ItemsPerOrder,Cluster,Segment
N2937,39,12,140.24,55,12,United Kingdom,11.686666666666667,4.583333333333333,1,Recent Engaged Customers
N2938,4,17,154.44,69,17,United Kingdom,9.08470588235294,4.0588235294117645,1,Recent Engaged Customers
N2939,10,8,73.03999999999999,23,8,United Kingdom,9.13,2.875,1,Recent Engaged Customers
N2940,30,14,97.14,38,15,United Kingdom,6.938571428571429,2.7142857142857144,1,Recent Engaged Customers
N2941,40,10,65.58,29,11,United Kingdom,6.558,2.9,1,Recent Engaged Customers
N2942,39,12,50.72,29,12,United Kingdom,4.226666666666667,2.4166666666666665,1,Recent Engaged Customers
N2943,698,9,139.64,29,9,United Kingdom,15.515555555555554,3.2222222222222223,0,At-Risk Customers
N2944,4,15,186.99,46,15,United Kingdom,12.466,3.066666666666667,1,Recent Engaged Customers
N2945,90,20,154.78,46,21,United Kingdom,7.739,2.3,1,Recent Engaged Customers
N2946,3,12,72.53999999999999,28,12,United Kingdom,6.044999999999999,2.333333333333333,1,Recent Engaged Customers
N2947,182,9,41.09,20,10,United Kingdom,4.565555555555555,2.2222222222222223,1,Recent Engaged Customers
N2948,121,7,90.54,42,7,United Kingdom,12.934285714285716,6.0,1,Recent Engaged Customers
N2949,189,15,114.49,35,16,United Kingdom,7.632666666666666,2.333333333333333,1,Recent Engaged Customers
N2950,6,11,68.12,17,11,United Kingdom,6.192727272727273,1.5454545454545454,1,Recent Engaged Customers
N2951,121,10,118.26,23,11,United Kingdom,11.826,2.3,1,Recent Engaged Customers
N2952,31,10,110.04,36,10,United Kingdom,11.004,3.6,1,Recent Engaged Customers
N2953,126,9,61.7,21,9,United Kingdom,6.855555555555556,2.333333333333333,1,Recent Engaged Customers
N2954,30,12,66.87,27,12,United Kingdom,5.572500000000001,2.25,1,Recent Engaged Customers
N2955,163,12,114.66,33,12,United Kingdom,9.555,2.75,1,Recent Engaged Customers
N2956,122,10,85.0,36,10,United Kingdom,8.5,3.6,1,Recent Engaged Customers
N2957,126,12,41.2,20,13,United Kingdom,3.4333333333333336,1.6666666666666667,1,Recent Engaged Customers
N2958,91,13,57.41,18,13,United Kingdom,4.416153846153846,1.3846153846153846,1,Recent Engaged Customers
N2959,10,8,40.4,14,8,United Kingdom,5.05,1.75,1,Recent Engaged Customers
N2960,3,19,91.94,47,19,United Kingdom,4.838947368421053,2.473684210526316,1,Recent Engaged Customers
N2961,4,12,74.59,21,12,United Kingdom,6.215833333333333,1.75,1,Recent Engaged Customers
N2962,30,21,129.56,60,24,United Kingdom,6.16952380952381,2.857142857142857,1,Recent Engaged Customers
N2963,30,20,146.20999999999998,42,20,United Kingdom,7.310499999999999,2.1,1,Recent Engaged Customers
N2964,30,10,98.46,34,10,United Kingdom,9.846,3.4,1,Recent Engaged Customers
N2965,62,17,175.5,38,17,United Kingdom,10.323529411764708,2.235294117647059,1,Recent Engaged Customers
N2966,67,13,120.67,35,13,United Kingdom,9.282307692307691,2.6923076923076925,1,Recent Engaged Customers
N2967,71,11,55.5,14,10,United Kingdom,5.045454545454546,1.2727272727272727,1,Recent Engaged Customers
N2968,1,9,50.41,20,9,United Kingdom,5.601111111111111,2.2222222222222223,1,Recent Engaged Customers
N2969,125,9,96.26,30,9,United Kingdom,10.695555555555556,3.333333333333333,1,Recent Engaged Customers
N2970,122,14,101.21,43,13,United Kingdom,7.229285714285715,3.071428571428572,1,Recent Engaged Customers
N2971,30,21,106.01,37,21,United Kingdom,5.048095238095238,1.761904761904762,1,Recent Engaged Customers
N2972,91,13,97.06,34,14,United Kingdom,7.466153846153846,2.6153846153846154,1,Recent Engaged Customers
N2973,90,12,84.50999999999999,28,12,United Kingdom,7.0425,2.333333333333333,1,Recent Engaged Customers
N2974,121,13,73.61,34,13,United Kingdom,5.662307692307692,2.6153846153846154,1,Recent Engaged Customers
N2975,4,16,95.55,32,15,United Kingdom,5.971875,2.0,1,Recent Engaged Customers
N2976,121,13,82.12,21,13,United Kingdom,6.316923076923077,1.6153846153846154,1,Recent Engaged Customers
N2977,96,11,47.81,27,11,United Kingdom,4.346363636363637,2.4545454545454546,1,Recent Engaged Customers
N2978,122,9,91.99,34,9,United Kingdom,10.22111111111111,3.7777777777777777,1,Recent Engaged Customers
N2979,303,5,33.1,14,5,United Kingdom,6.62,2.8,1,Recent Engaged Customers
N2980,3,17,121.98,56,17,United Kingdom,7.175294117647058,3.294117647058824,1,Recent Engaged Customers
N2981,36,15,110.09,37,14,United Kingdom,7.339333333333333,2.466666666666667,1,Recent Engaged Customers
N2982,31,11,159.71,42,12,United Kingdom,14.51909090909091,3.8181818181818175,1,Recent Engaged Customers
N2983,30,11,112.44,31,11,United Kingdom,10.22181818181818,2.8181818181818183,1,Recent Engaged Customers
N2984,40,25,118.71,47,25,United Kingdom,4.7484,1.88,1,Recent Engaged Customers
N2985,90,16,145.35,63,17,United Kingdom,9.084375,3.9375,1,Recent Engaged Customers
N2986,91,23,169.59,76,24,United Kingdom,7.373478260869565,3.3043478260869565,1,Recent Engaged Customers
N2987,91,15,69.89,21,15,United Kingdom,4.6593333333333335,1.4,1,Recent Engaged Customers
N2988,4,19,122.82999999999998,42,21,United Kingdom,6.464736842105262,2.210526315789474,1,Recent Engaged Customers
N2989,2,12,88.94999999999999,44,12,United Kingdom,7.412499999999999,3.6666666666666665,1,Recent Engaged Customers
N2990,10,8,50.01,14,8,United Kingdom,6.25125,1.75,1,Recent Engaged Customers
N2991,100,9,55.18,27,9,United Kingdom,6.131111111111111,3.0,1,Recent Engaged Customers
N2992,66,12,80.17,25,13,United Kingdom,6.680833333333333,2.083333333333333,1,Recent Engaged Customers
N2993,30,17,124.95,48,17,United Kingdom,7.35,2.823529411764706,1,Recent Engaged Customers
N2994,10,18,124.79,60,18,United Kingdom,6.932777777777777,3.333333333333333,1,Recent Engaged Customers
N2995,100,14,87.58,26,14,United Kingdom,6.255714285714285,1.8571428571428568,1,Recent Engaged Customers
N2996,40,13,164.07,58,13,United Kingdom,12.62076923076923,4.461538461538462,1,Recent Engaged Customers
N2997,4,14,82.13,27,14,United Kingdom,5.866428571428571,1.9285714285714288,1,Recent Engaged Customers
N2998,4,14,116.15,51,13,United Kingdom,8.29642857142857,3.642857142857143,1,Recent Engaged Customers
N2999,30,8,65.12,19,8,United Kingdom,8.14,2.375,1,Recent Engaged Customers
N3000,30,18,141.54,48,19,United Kingdom,7.863333333333333,2.6666666666666665,1,Recent Engaged Customers
N3001,213,8,27.18,14,8,United Kingdom,3.3975,1.75,1,Recent Engaged Customers
N3002,160,11,116.59,46,11,United Kingdom,10.59909090909091,4.181818181818182,1,Recent Engaged Customers
N3003,10,17,122.94,44,17,United Kingdom,7.231764705882353,2.588235294117647,1,Recent Engaged Customers
N3004,1,13,76.24,29,13,United Kingdom,5.864615384615385,2.230769230769231,1,Recent Engaged Customers
N3005,10,16,164.51,42,18,United Kingdom,10.281875,2.625,1,Recent Engaged Customers
N3006,67,12,117.21,33,12,United Kingdom,9.7675,2.75,1,Recent Engaged Customers
N3007,31,18,127.26,41,19,United Kingdom,7.069999999999999,2.2777777777777777,1,Recent Engaged Customers
N3008,4,17,118.99,38,17,United Kingdom,6.999411764705882,2.235294117647059,1,Recent Engaged Customers
N3009,124,16,134.66,57,16,United Kingdom,8.41625,3.5625,1,Recent Engaged Customers
N3010,4,10,51.36,12,10,United Kingdom,5.136,1.2,1,Recent Engaged Customers
N3011,155,10,72.53999999999999,28,10,United Kingdom,7.254,2.8,1,Recent Engaged Customers
N3012,36,17,122.94,35,17,United Kingdom,7.231764705882353,2.0588235294117645,1,Recent Engaged Customers
N3013,425,8,41.11,16,8,United Kingdom,5.13875,2.0,0,At-Risk Customers
N3014,122,15,66.36,22,15,United Kingdom,4.424,1.4666666666666666,1,Recent Engaged Customers
N3015,10,15,79.5,32,15,United Kingdom,5.3,2.1333333333333333,1,Recent Engaged Customers
N3016,71,10,52.06,18,10,United Kingdom,5.206,1.8,1,Recent Engaged Customers
N3017,161,14,108.79,22,14,United Kingdom,7.770714285714285,1.5714285714285714,1,Recent Engaged Customers
N3018,187,14,84.1,42,14,United Kingdom,6.007142857142857,3.0,1,Recent Engaged Customers
N3019,71,10,126.61,30,10,United Kingdom,12.660999999999998,3.0,1,Recent Engaged Customers
N3020,184,8,69.27,22,9,United Kingdom,8.65875,2.75,1,Recent Engaged Customers
N3021,121,10,54.92,19,10,United Kingdom,5.492,1.9,1,Recent Engaged Customers
N3022,121,9,51.13,18,10,United Kingdom,5.681111111111111,2.0,1,Recent Engaged Customers
N3023,33,18,124.42,38,18,United Kingdom,6.912222222222223,2.111111111111111,1,Recent Engaged Customers
N3024,30,13,57.92,29,13,United Kingdom,4.455384615384615,2.230769230769231,1,Recent Engaged Customers
N3025,4,15,104.42,37,15,United Kingdom,6.961333333333333,2.466666666666667,1,Recent Engaged Customers
N3026,31,12,58.99,18,12,United Kingdom,4.9158333333333335,1.5,1,Recent Engaged Customers
N3027,71,11,76.95,32,11,United Kingdom,6.995454545454546,2.909090909090909,1,Recent Engaged Customers
N3028,121,12,155.7,45,13,United Kingdom,12.975,3.75,1,Recent Engaged Customers
N3029,122,9,73.87,26,9,United Kingdom,8.207777777777778,2.888888888888889,1,Recent Engaged Customers
N3030,64,13,96.68,29,13,United Kingdom,7.436923076923076,2.230769230769231,1,Recent Engaged Customers
N3031,1,16,169.11,41,16,United Kingdom,10.569375,2.5625,1,Recent Engaged Customers
N3032,131,10,49.95,16,10,United Kingdom,4.995,1.6,1,Recent Engaged Customers
N3033,305,13,50.45,19,13,United Kingdom,3.880769230769231,1.4615384615384617,1,Recent Engaged Customers
N3034,121,14,163.31,33,15,United Kingdom,11.665,2.357142857142857,1,Recent Engaged Customers
N3035,30,13,97.39,36,13,United Kingdom,7.491538461538462,2.769230769230769,1,Recent Engaged Customers
N3036,213,11,59.04,26,11,United Kingdom,5.367272727272727,2.363636363636364,1,Recent Engaged Customers
N3037,71,15,97.78,47,15,United Kingdom,6.518666666666666,3.1333333333333333,1,Recent Engaged Customers
N3038,121,8,61.84,17,8,United Kingdom,7.73,2.125,1,Recent Engaged Customers
N3039,4,13,125.92,32,13,United Kingdom,9.686153846153845,2.4615384615384617,1,Recent Engaged Customers
N3040,4,15,110.77,32,16,United Kingdom,7.384666666666666,2.1333333333333333,1,Recent Engaged Customers
N3041,130,13,145.33999999999995,64,13,United Kingdom,11.179999999999998,4.923076923076923,1,Recent Engaged Customers
N3042,40,11,44.3,24,11,United Kingdom,4.027272727272727,2.1818181818181817,1,Recent Engaged Customers
N3043,64,8,50.23,16,8,United Kingdom,6.2787500000000005,2.0,1,Recent Engaged Customers
N3044,2,21,221.15,63,21,United Kingdom,10.530952380952382,3.0,1,Recent Engaged Customers
N3045,96,15,119.95,46,16,United Kingdom,7.996666666666667,3.066666666666667,1,Recent Engaged Customers
N3046,71,9,51.47,23,9,United Kingdom,5.7188888888888885,2.555555555555556,1,Recent Engaged Customers
N3047,3,13,79.46,33,13,United Kingdom,6.112307692307692,2.5384615384615383,1,Recent Engaged Customers
N3048,91,15,124.81,53,15,United Kingdom,8.320666666666666,3.533333333333333,1,Recent Engaged Customers
N3049,30,9,69.36,18,9,United Kingdom,7.706666666666667,2.0,1,Recent Engaged Customers
N3050,64,13,93.4,35,13,United Kingdom,7.184615384615384,2.6923076923076925,1,Recent Engaged Customers
N3051,31,19,134.94,45,20,United Kingdom,7.102105263157895,2.3684210526315788,1,Recent Engaged Customers
N3052,62,9,71.78,45,9,United Kingdom,7.975555555555555,5.0,1,Recent Engaged Customers
N3053,66,12,83.47,29,12,United Kingdom,6.9558333333333335,2.4166666666666665,1,Recent Engaged Customers
N3054,4,8,35.9,16,8,United Kingdom,4.4875,2.0,1,Recent Engaged Customers
N3055,30,12,56.870000000000005,18,12,United Kingdom,4.739166666666667,1.5,1,Recent Engaged Customers
N3056,30,12,54.65,22,12,United Kingdom,4.554166666666666,1.8333333333333333,1,Recent Engaged Customers
N3057,4,13,91.68,27,13,United Kingdom,7.052307692307693,2.076923076923077,1,Recent Engaged Customers
N3058,30,15,53.67,23,16,United Kingdom,3.5780000000000003,1.5333333333333334,1,Recent Engaged Customers
N3059,122,15,199.46,42,14,United Kingdom,13.297333333333333,2.8,1,Recent Engaged Customers
N3060,62,12,117.66,28,13,United Kingdom,9.805,2.333333333333333,1,Recent Engaged Customers
N3061,160,15,200.16,74,15,United Kingdom,13.344,4.933333333333334,1,Recent Engaged Customers
N3062,38,10,62.67,25,10,United Kingdom,6.267,2.5,1,Recent Engaged Customers
N3063,10,9,74.3,24,10,United Kingdom,8.255555555555555,2.6666666666666665,1,Recent Engaged Customers
N3064,90,14,317.63,100,14,United Kingdom,22.687857142857144,7.142857142857143,1,Recent Engaged Customers
N3065,10,11,73.27,19,11,United Kingdom,6.66090909090909,1.7272727272727273,1,Recent Engaged Customers
N3066,4,14,110.33,44,13,United Kingdom,7.880714285714286,3.142857142857143,1,Recent Engaged Customers
N3067,4,16,116.58,29,16,United Kingdom,7.28625,1.8125,1,Recent Engaged Customers
N3068,96,11,100.9,24,12,United Kingdom,9.172727272727274,2.1818181818181817,1,Recent Engaged Customers
N3069,4,21,290.03,69,21,United Kingdom,13.81095238095238,3.2857142857142856,1,Recent Engaged Customers
N3070,184,10,62.64,20,10,United Kingdom,6.264,2.0,1,Recent Engaged Customers
N3071,3,12,139.03,44,12,United Kingdom,11.585833333333332,3.6666666666666665,1,Recent Engaged Customers
N3072,34,22,171.25,78,22,United Kingdom,7.784090909090909,3.5454545454545454,1,Recent Engaged Customers
N3073,2,12,98.53,28,12,United Kingdom,8.210833333333333,2.333333333333333,1,Recent Engaged Customers
N3074,30,13,137.5,35,13,United Kingdom,10.576923076923077,2.6923076923076925,1,Recent Engaged Customers
N3075,4,12,70.52,30,12,United Kingdom,5.876666666666666,2.5,1,Recent Engaged Customers
N3076,31,11,85.96,32,11,United Kingdom,7.814545454545454,2.909090909090909,1,Recent Engaged Customers
N3077,34,14,68.67,22,14,United Kingdom,4.905,1.5714285714285714,1,Recent Engaged Customers
N3078,4,21,175.45999999999998,52,21,United Kingdom,8.355238095238095,2.4761904761904763,1,Recent Engaged Customers
N3079,125,6,22.5,8,6,United Kingdom,3.75,1.3333333333333333,1,Recent Engaged Customers
N3080,122,15,107.12,40,15,United Kingdom,7.141333333333334,2.6666666666666665,1,Recent Engaged Customers
N3081,36,13,160.29000000000002,37,13,United Kingdom,12.330000000000002,2.8461538461538463,1,Recent Engaged Customers
N3082,34,14,107.57,29,14,United Kingdom,7.683571428571428,2.071428571428572,1,Recent Engaged Customers
N3083,67,16,138.48,37,16,United Kingdom,8.655,2.3125,1,Recent Engaged Customers
N3084,10,9,65.27,30,9,United Kingdom,7.252222222222222,3.333333333333333,1,Recent Engaged Customers
N3085,30,16,86.66,50,16,United Kingdom,5.41625,3.125,1,Recent Engaged Customers
N3086,213,11,62.3,19,12,United Kingdom,5.663636363636363,1.7272727272727273,1,Recent Engaged Customers
N3087,30,12,92.66,26,13,United Kingdom,7.721666666666667,2.1666666666666665,1,Recent Engaged Customers
N3088,4,13,66.5,39,13,United Kingdom,5.115384615384615,3.0,1,Recent Engaged Customers
N3089,10,18,111.38,39,18,United Kingdom,6.187777777777778,2.1666666666666665,1,Recent Engaged Customers
N3090,4,13,44.72,16,13,United Kingdom,3.44,1.2307692307692308,1,Recent Engaged Customers
N3091,30,12,80.09,23,12,United Kingdom,6.674166666666667,1.9166666666666667,1,Recent Engaged Customers
N3092,1,13,157.11,36,13,United Kingdom,12.085384615384616,2.769230769230769,1,Recent Engaged Customers
N3093,10,18,142.97,65,18,United Kingdom,7.942777777777778,3.611111111111111,1,Recent Engaged Customers
N3094,30,17,115.17,41,17,United Kingdom,6.774705882352941,2.411764705882353,1,Recent Engaged Customers
N3095,425,12,79.06,25,12,United Kingdom,6.588333333333334,2.083333333333333,1,Recent Engaged Customers
N3096,163,6,31.47,16,6,United Kingdom,5.245,2.6666666666666665,1,Recent Engaged Customers
N3097,67,12,47.6,14,12,United Kingdom,3.966666666666667,1.1666666666666667,1,Recent Engaged Customers
N3098,30,15,82.47999999999999,28,15,United Kingdom,5.498666666666666,1.8666666666666667,1,Recent Engaged Customers
N3099,1,16,97.56,47,15,United Kingdom,6.0975,2.9375,1,Recent Engaged Customers
N3100,1,12,61.37,26,11,United Kingdom,5.114166666666667,2.1666666666666665,1,Recent Engaged Customers
N3101,40,10,49.65,14,10,United Kingdom,4.965,1.4,1,Recent Engaged Customers
N3102,61,12,108.38,40,12,United Kingdom,9.031666666666666,3.333333333333333,1,Recent Engaged Customers
N3103,10,16,342.56999999999994,71,16,United Kingdom,21.410625,4.4375,1,Recent Engaged Customers
N3104,3,14,113.18,47,14,United Kingdom,8.084285714285715,3.357142857142857,1,Recent Engaged Customers
N3105,99,12,92.37,29,12,United Kingdom,7.697500000000001,2.4166666666666665,1,Recent Engaged Customers
N3106,129,10,212.1,52,10,United Kingdom,21.21,5.2,1,Recent Engaged Customers
N3107,90,16,178.42,51,16,United Kingdom,11.15125,3.1875,1,Recent Engaged Customers
N3108,33,11,73.52,17,11,United Kingdom,6.683636363636364,1.5454545454545454,1,Recent Engaged Customers
N3109,30,19,145.38,46,19,United Kingdom,7.651578947368421,2.421052631578948,1,Recent Engaged Customers
N3110,30,12,122.78,40,12,United Kingdom,10.231666666666667,3.333333333333333,1,Recent Engaged Customers
N3111,4,12,64.46,23,12,United Kingdom,5.371666666666666,1.9166666666666667,1,Recent Engaged Customers
N3112,30,12,106.68,27,13,United Kingdom,8.89,2.25,1,Recent Engaged Customers
N3113,4,14,75.54,30,15,United Kingdom,5.395714285714286,2.142857142857143,1,Recent Engaged Customers
N3114,121,7,52.24,12,7,United Kingdom,7.462857142857142,1.7142857142857142,1,Recent Engaged Customers
N3115,547,9,123.75,35,9,United Kingdom,13.75,3.888888888888889,0,At-Risk Customers
N3116,337,11,130.18,36,11,United Kingdom,11.834545454545456,3.272727272727273,1,Recent Engaged Customers
N3117,4,18,123.65,36,18,United Kingdom,6.8694444444444445,2.0,1,Recent Engaged Customers
N3118,187,8,44.13,13,8,United Kingdom,5.516249999999999,1.625,1,Recent Engaged Customers
N3119,61,12,64.49,24,12,United Kingdom,5.3741666666666665,2.0,1,Recent Engaged Customers
N3120,39,11,61.79,21,11,United Kingdom,5.617272727272727,1.9090909090909087,1,Recent Engaged Customers
N3121,30,16,200.88,64,16,United Kingdom,12.555,4.0,1,Recent Engaged Customers
N3122,2,17,95.59,24,17,United Kingdom,5.622941176470588,1.411764705882353,1,Recent Engaged Customers
N3123,4,15,80.84,21,15,United Kingdom,5.389333333333334,1.4,1,Recent Engaged Customers
N3124,93,17,110.6,39,17,United Kingdom,6.505882352941177,2.294117647058824,1,Recent Engaged Customers
N3125,121,12,78.48,22,12,United Kingdom,6.54,1.8333333333333333,1,Recent Engaged Customers
N3126,67,8,33.32,12,8,United Kingdom,4.165,1.5,1,Recent Engaged Customers
N3127,698,4,18.97,5,4,United Kingdom,4.7425,1.25,0,At-Risk Customers
N3128,34,8,38.2,12,8,United Kingdom,4.775,1.5,1,Recent Engaged Customers
N3129,517,9,104.35,37,9,United Kingdom,11.594444444444443,4.111111111111111,0,At-Risk Customers
N3130,1,18,170.8,81,18,United Kingdom,9.488888888888887,4.5,1,Recent Engaged Customers
N3131,36,13,66.22,16,13,United Kingdom,5.093846153846154,1.2307692307692308,1,Recent Engaged Customers
N3132,1,9,42.97,17,8,United Kingdom,4.774444444444445,1.8888888888888888,1,Recent Engaged Customers
N3133,4,8,44.42,31,8,United Kingdom,5.552499999999999,3.875,1,Recent Engaged Customers
N3134,67,8,35.49,16,8,United Kingdom,4.43625,2.0,1,Recent Engaged Customers
N3135,121,14,98.71,40,14,United Kingdom,7.050714285714285,2.857142857142857,1,Recent Engaged Customers
N3136,90,13,49.09,15,13,United Kingdom,3.776153846153846,1.1538461538461535,1,Recent Engaged Customers
N3137,4,13,48.69,15,13,United Kingdom,3.7453846153846153,1.1538461538461535,1,Recent Engaged Customers
N3138,10,12,62.9,39,12,United Kingdom,5.241666666666666,3.25,1,Recent Engaged Customers
N3139,33,9,36.17,14,9,United Kingdom,4.018888888888889,1.5555555555555556,1,Recent Engaged Customers
N3140,163,13,83.22,28,13,United Kingdom,6.401538461538461,2.1538461538461537,1,Recent Engaged Customers
N3141,33,6,33.41,10,6,United Kingdom,5.5683333333333325,1.6666666666666667,1,Recent Engaged Customers
N3142,33,14,137.72,51,14,United Kingdom,9.837142857142856,3.642857142857143,1,Recent Engaged Customers
N3143,1,16,77.5,28,16,United Kingdom,4.84375,1.75,1,Recent Engaged Customers
N3144,4,9,66.54,37,10,United Kingdom,7.393333333333334,4.111111111111111,1,Recent Engaged Customers
N3145,10,25,175.2,62,26,United Kingdom,7.007999999999999,2.48,1,Recent Engaged Customers
N3146,34,16,99.64,42,16,United Kingdom,6.2275,2.625,1,Recent Engaged Customers
N3147,157,11,87.37,33,12,United Kingdom,7.942727272727273,3.0,1,Recent Engaged Customers
N3148,40,13,100.2,40,13,United Kingdom,7.707692307692308,3.076923076923077,1,Recent Engaged Customers
N3149,10,15,111.55,44,16,United Kingdom,7.436666666666666,2.933333333333333,1,Recent Engaged Customers
N3150,97,9,53.79,24,9,United Kingdom,5.976666666666667,2.6666666666666665,1,Recent Engaged Customers
N3151,67,12,73.35,20,12,United Kingdom,6.1125,1.6666666666666667,1,Recent Engaged Customers
N3152,1,12,71.69,23,12,United Kingdom,5.974166666666666,1.9166666666666667,1,Recent Engaged Customers
N3153,30,17,69.21,32,17,United Kingdom,4.0711764705882345,1.8823529411764703,1,Recent Engaged Customers
N3154,62,21,160.68,42,21,United Kingdom,7.651428571428572,2.0,1,Recent Engaged Customers
N3155,67,14,69.98,25,14,United Kingdom,4.998571428571429,1.7857142857142858,1,Recent Engaged Customers
N3156,71,15,155.97,48,15,United Kingdom,10.398,3.2,1,Recent Engaged Customers
N3157,3,15,111.94,46,15,United Kingdom,7.462666666666666,3.066666666666667,1,Recent Engaged Customers
N3158,40,13,93.02,30,13,United Kingdom,7.155384615384615,2.3076923076923075,1,Recent Engaged Customers
N3159,155,13,66.32,29,14,United Kingdom,5.101538461538461,2.230769230769231,1,Recent Engaged Customers
N3160,62,14,91.08,47,13,United Kingdom,6.505714285714285,3.357142857142857,1,Recent Engaged Customers
N3161,4,9,47.92,10,9,United Kingdom,5.3244444444444445,1.1111111111111112,1,Recent Engaged Customers
N3162,124,7,95.28,22,7,United Kingdom,13.61142857142857,3.142857142857143,1,Recent Engaged Customers
N3163,40,12,128.57,42,13,United Kingdom,10.714166666666666,3.5,1,Recent Engaged Customers
N3164,71,12,48.47,21,12,United Kingdom,4.039166666666667,1.75,1,Recent Engaged Customers
N3165,30,14,134.23,45,14,United Kingdom,9.587857142857144,3.2142857142857144,1,Recent Engaged Customers
N3166,4,13,81.92999999999999,39,14,United Kingdom,6.302307692307692,3.0,1,Recent Engaged Customers
N3167,30,16,121.18,65,16,United Kingdom,7.57375,4.0625,1,Recent Engaged Customers
N3168,66,9,64.02,22,9,United Kingdom,7.113333333333333,2.4444444444444446,1,Recent Engaged Customers
N3169,2,12,66.15,29,13,United Kingdom,5.5125,2.4166666666666665,1,Recent Engaged Customers
N3170,1,15,136.5,51,15,United Kingdom,9.1,3.4,1,Recent Engaged Customers
N3171,39,14,135.37,53,14,United Kingdom,9.669285714285715,3.7857142857142856,1,Recent Engaged Customers
N3172,122,9,70.64,19,9,United Kingdom,7.848888888888889,2.111111111111111,1,Recent Engaged Customers
N3173,1,12,82.47999999999999,22,12,United Kingdom,6.873333333333332,1.8333333333333333,1,Recent Engaged Customers
N3174,97,18,102.55,46,17,United Kingdom,5.697222222222222,2.555555555555556,1,Recent Engaged Customers
N3175,4,15,134.62,52,16,United Kingdom,8.974666666666668,3.466666666666667,1,Recent Engaged Customers
N3176,39,13,177.89,38,13,United Kingdom,13.683846153846153,2.923076923076923,1,Recent Engaged Customers
N3177,3,12,79.28999999999999,46,12,United Kingdom,6.607499999999999,3.8333333333333335,1,Recent Engaged Customers
N3178,67,13,75.41,25,13,United Kingdom,5.80076923076923,1.9230769230769231,1,Recent Engaged Customers
N3179,30,17,135.47,43,17,United Kingdom,7.968823529411765,2.5294117647058822,1,Recent Engaged Customers
N3180,10,11,101.33,43,13,United Kingdom,9.21181818181818,3.909090909090909,1,Recent Engaged Customers
N3181,30,16,109.7,55,16,United Kingdom,6.85625,3.4375,1,Recent Engaged Customers
N3182,40,13,106.27,51,13,United Kingdom,8.174615384615384,3.923076923076923,1,Recent Engaged Customers
N3183,305,14,177.19,79,14,United Kingdom,12.656428571428572,5.642857142857143,1,Recent Engaged Customers
N3184,121,3,13.3,6,3,United Kingdom,4.433333333333333,2.0,1,Recent Engaged Customers
N3185,30,15,125.25,45,16,United Kingdom,8.35,3.0,1,Recent Engaged Customers
N3186,2,11,55.19,21,11,United Kingdom,5.017272727272727,1.9090909090909087,1,Recent Engaged Customers
N3187,10,14,70.85,28,14,United Kingdom,5.060714285714285,2.0,1,Recent Engaged Customers
N3188,67,12,76.07,34,12,United Kingdom,6.339166666666666,2.833333333333333,1,Recent Engaged Customers
N3189,31,12,65.58,23,12,United Kingdom,5.465,1.9166666666666667,1,Recent Engaged Customers
N3190,3,18,286.04,75,19,United Kingdom,15.891111111111112,4.166666666666667,1,Recent Engaged Customers
N3191,67,12,133.51,46,12,United Kingdom,11.125833333333333,3.8333333333333335,1,Recent Engaged Customers
N3192,62,14,110.74,28,15,United Kingdom,7.909999999999999,2.0,1,Recent Engaged Customers
N3193,71,12,83.26,26,12,United Kingdom,6.9383333333333335,2.1666666666666665,1,Recent Engaged Customers
N3194,3,12,75.62,24,12,United Kingdom,6.301666666666667,2.0,1,Recent Engaged Customers
N3195,131,8,115.8,21,8,United Kingdom,14.475,2.625,1,Recent Engaged Customers
N3196,31,13,139.80999999999997,42,13,United Kingdom,10.754615384615382,3.230769230769231,1,Recent Engaged Customers
N3197,33,13,111.54,38,13,United Kingdom,8.58,2.923076923076923,1,Recent Engaged Customers
N3198,71,10,102.08,38,10,United Kingdom,10.208,3.8,1,Recent Engaged Customers
N3199,4,12,114.13,48,13,United Kingdom,9.510833333333332,4.0,1,Recent Engaged Customers
N3200,100,9,46.73,26,9,United Kingdom,5.192222222222222,2.888888888888889,1,Recent Engaged Customers
N3201,2,13,65.98,20,13,United Kingdom,5.075384615384616,1.5384615384615383,1,Recent Engaged Customers
N3202,1,15,94.45,26,15,United Kingdom,6.296666666666667,1.7333333333333334,1,Recent Engaged Customers
N3203,30,11,56.59,18,11,United Kingdom,5.144545454545455,1.6363636363636365,1,Recent Engaged Customers
N3204,67,14,115.86,31,14,United Kingdom,8.275714285714285,2.2142857142857144,1,Recent Engaged Customers
N3205,30,17,178.62,55,18,United Kingdom,10.507058823529412,3.235294117647059,1,Recent Engaged Customers
N3206,4,11,104.85,37,10,United Kingdom,9.53181818181818,3.363636363636364,1,Recent Engaged Customers
N3207,1,9,51.22,16,9,United Kingdom,5.691111111111111,1.7777777777777777,1,Recent Engaged Customers
N3208,64,20,135.54,50,20,United Kingdom,6.776999999999999,2.5,1,Recent Engaged Customers
N3209,6,14,124.8,38,14,United Kingdom,8.914285714285715,2.7142857142857144,1,Recent Engaged Customers
N3210,67,8,66.03,20,8,United Kingdom,8.25375,2.5,1,Recent Engaged Customers
N3211,40,12,73.73,20,12,United Kingdom,6.144166666666667,1.6666666666666667,1,Recent Engaged Customers
N3212,93,18,99.25,45,17,United Kingdom,5.513888888888889,2.5,1,Recent Engaged Customers
