CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,Country,AvgOrderValue,ItemsPerOrder
N2404,1,11,50.68,27,12,United Kingdom,4.607272727272727,2.4545454545454546
N2405,40,11,122.11999999999999,22,11,United Kingdom,11.101818181818182,2.0
N2406,66,11,70.67,21,11,United Kingdom,6.424545454545455,1.9090909090909092
N2407,30,11,87.38,29,11,United Kingdom,7.943636363636363,2.6363636363636362
N2408,121,10,62.7,19,10,United Kingdom,6.2700000000000005,1.9
N2409,10,18,105.28,34,17,United Kingdom,5.848888888888889,1.8888888888888888
N2410,99,10,36.51,18,10,United Kingdom,3.651,1.8
N2411,93,9,80.98,21,9,United Kingdom,8.997777777777777,2.3333333333333335
N2412,4,12,75.37,30,12,United Kingdom,6.280833333333334,2.5
N2413,122,12,47.83,21,12,United Kingdom,3.9858333333333333,1.75
N2414,3,13,131.22,52,13,United Kingdom,10.093846153846155,4.0
N2415,34,12,82.95,46,12,United Kingdom,6.9125000000000005,3.8333333333333335
N2416,31,17,129.14,32,17,United Kingdom,7.596470588235293,1.8823529411764706
N2417,39,8,40.489999999999995,29,8,United Kingdom,5.061249999999999,3.625
N2418,30,16,118.11,61,15,United Kingdom,7.381875,3.8125
N2419,97,16,114.36,44,15,United Kingdom,7.1475,2.75
N2420,121,10,71.78,22,10,United Kingdom,7.178,2.2
N2421,1,12,99.71,39,13,United Kingdom,8.309166666666666,3.25
N2422,31,14,117.19999999999999,49,14,United Kingdom,8.37142857142857,3.5
N2423,91,22,142.48,55,22,United Kingdom,6.476363636363636,2.5
N2424,67,15,107.44,38,15,United Kingdom,7.1626666666666665,2.533333333333333
N2425,100,12,103.42,26,12,United Kingdom,8.618333333333334,2.1666666666666665
N2426,71,9,40.47,18,9,United Kingdom,4.496666666666666,2.0
N2427,1,10,38.67,19,10,United Kingdom,3.867,1.9
N2428,34,5,16.96,14,5,United Kingdom,3.3920000000000003,2.8
N2429,4,11,39.56,13,11,United Kingdom,3.5963636363636367,1.1818181818181819
N2430,38,12,150.16,42,12,United Kingdom,12.513333333333334,3.5
N2431,3,15,72.34,29,14,United Kingdom,4.822666666666667,1.9333333333333333
N2432,161,11,51.91,25,11,United Kingdom,4.719090909090909,2.272727272727273
N2433,30,8,52.62,24,9,United Kingdom,6.5775,3.0
N2434,182,13,103.13,30,13,United Kingdom,7.933076923076923,2.3076923076923075
N2435,4,14,72.05,23,14,United Kingdom,5.146428571428571,1.6428571428571428
N2436,4,15,65.13,27,14,United Kingdom,4.342,1.8
N2437,131,13,112.6,33,13,United Kingdom,8.661538461538461,2.5384615384615383
N2438,339,6,43.169999999999995,9,6,United Kingdom,7.194999999999999,1.5
N2439,213,12,101.61,35,12,United Kingdom,8.4675,2.9166666666666665
N2440,31,9,98.53,35,9,United Kingdom,10.947777777777778,3.888888888888889
N2441,121,12,147.18,41,11,United Kingdom,12.265,3.4166666666666665
N2442,97,9,36.01,30,9,United Kingdom,4.001111111111111,3.3333333333333335
N2443,10,13,98.03,33,13,United Kingdom,7.5407692307692304,2.5384615384615383
N2444,33,19,165.26,42,21,United Kingdom,8.697894736842105,2.210526315789474
N2445,253,8,92.59,24,8,United Kingdom,11.57375,3.0
N2446,122,10,34.82,11,10,United Kingdom,3.482,1.1
N2447,39,11,72.16,19,11,United Kingdom,6.56,1.7272727272727273
N2448,1,11,96.57,24,12,United Kingdom,8.77909090909091,2.1818181818181817
N2449,97,9,62.97,32,9,United Kingdom,6.996666666666666,3.5555555555555554
N2450,3,10,54.83,29,10,United Kingdom,5.483,2.9
N2451,34,7,67.25,32,7,United Kingdom,9.607142857142858,4.571428571428571
N2452,4,17,141.46,57,17,United Kingdom,8.321176470588236,3.3529411764705883
N2453,36,14,183.32999999999998,63,13,United Kingdom,13.094999999999999,4.5
N2454,4,14,95.53,43,14,United Kingdom,6.823571428571428,3.0714285714285716
N2455,62,13,159.97,35,12,United Kingdom,12.305384615384614,2.6923076923076925
N2456,278,10,51.85,21,10,United Kingdom,5.1850000000000005,2.1
N2457,1,10,130.44,47,10,United Kingdom,13.044,4.7
N2458,213,10,99.17,24,10,EIRE,9.917,2.4
N2459,1,12,50.45,25,13,United Kingdom,4.204166666666667,2.0833333333333335
N2460,2,15,85.3,22,15,United Kingdom,5.6866666666666665,1.4666666666666666
N2461,1,12,74.38,22,12,United Kingdom,6.198333333333333,1.8333333333333333
N2462,64,9,104.41,29,9,United Kingdom,11.601111111111111,3.2222222222222223
N2463,10,13,50.48,21,13,United Kingdom,3.883076923076923,1.6153846153846154
N2464,30,9,113.69,49,9,United Kingdom,12.632222222222222,5.444444444444445
N2465,251,6,114.75,21,6,United Kingdom,19.125,3.5
N2466,131,8,75.75,16,8,United Kingdom,9.46875,2.0
N2467,64,13,91.58,24,13,United Kingdom,7.044615384615384,1.8461538461538463
N2468,31,15,97.93,34,15,United Kingdom,6.528666666666667,2.2666666666666666
N2469,40,9,118.89,28,7,United Kingdom,13.21,3.111111111111111
N2470,163,11,69.67,33,12,United Kingdom,6.333636363636364,3.0
N2471,10,10,49.699999999999996,14,10,United Kingdom,4.97,1.4
N2472,154,17,136.32999999999998,47,17,United Kingdom,8.01941176470588,2.764705882352941
N2473,33,19,103.53,38,19,United Kingdom,5.448947368421052,2.0
N2474,1,14,72.27,27,14,United Kingdom,5.1621428571428565,1.9285714285714286
N2475,4,14,76.93,19,15,United Kingdom,5.495,1.3571428571428572
N2476,122,10,65.45,20,10,United Kingdom,6.545,2.0
N2477,71,11,200.33,69,11,United Kingdom,18.211818181818185,6.2727272727272725
N2478,99,13,94.67,30,13,United Kingdom,7.282307692307692,2.3076923076923075
N2479,30,19,325.34999999999997,67,20,United Kingdom,17.123684210526314,3.526315789473684
N2480,96,12,47.93,13,12,United Kingdom,3.9941666666666666,1.0833333333333333
N2481,30,10,56.03,24,11,United Kingdom,5.603,2.4
N2482,91,10,75.94,28,11,United Kingdom,7.593999999999999,2.8
N2483,3,15,84.59,25,15,United Kingdom,5.639333333333334,1.6666666666666667
N2484,30,6,22.89,12,6,United Kingdom,3.815,2.0
N2485,30,11,62.42,34,11,United Kingdom,5.674545454545455,3.090909090909091
N2486,121,20,130.72,45,20,United Kingdom,6.536,2.25
N2487,33,5,20.36,9,5,United Kingdom,4.072,1.8
N2488,121,14,92.91,37,14,United Kingdom,6.636428571428572,2.642857142857143
N2489,62,14,88.34,34,14,United Kingdom,6.3100000000000005,2.4285714285714284
N2490,37,16,89.84,30,16,United Kingdom,5.615,1.875
N2491,10,21,189.02,54,21,United Kingdom,9.00095238095238,2.5714285714285716
N2492,218,6,116.5,38,6,United Kingdom,19.416666666666668,6.333333333333333
N2493,31,20,257.28,107,20,United Kingdom,12.863999999999999,5.35
N2494,213,15,83.52,53,15,United Kingdom,5.568,3.533333333333333
N2495,130,10,73.71,17,9,United Kingdom,7.3709999999999996,1.7
N2496,67,15,96.03999999999999,43,15,United Kingdom,6.402666666666666,2.8666666666666667
N2497,71,11,62.68,33,11,United Kingdom,5.698181818181818,3.0
N2498,40,10,95.03,27,9,United Kingdom,9.503,2.7
N2499,34,18,99.77,37,18,United Kingdom,5.542777777777777,2.0555555555555554
N2500,161,12,104.0,60,12,United Kingdom,8.666666666666666,5.0
N2501,121,12,104.11999999999999,40,12,United Kingdom,8.676666666666666,3.3333333333333335
N2502,90,11,75.24,17,11,United Kingdom,6.84,1.5454545454545454
N2503,1,9,75.26,19,9,United Kingdom,8.362222222222222,2.111111111111111
N2504,10,12,63.419999999999995,27,12,United Kingdom,5.284999999999999,2.25
N2505,90,11,51.39,20,11,United Kingdom,4.671818181818182,1.8181818181818181
N2506,30,19,164.57,50,19,United Kingdom,8.66157894736842,2.6315789473684212
N2507,10,12,52.6,17,12,United Kingdom,4.383333333333334,1.4166666666666667
N2508,67,15,75.47,28,15,United Kingdom,5.031333333333333,1.8666666666666667
N2509,121,9,52.42,22,10,United Kingdom,5.8244444444444445,2.4444444444444446
N2510,1,10,81.38999999999999,57,10,United Kingdom,8.139,5.7
N2511,33,9,69.55,16,9,United Kingdom,7.727777777777778,1.7777777777777777
N2512,121,13,51.76,24,13,United Kingdom,3.9815384615384612,1.8461538461538463
N2513,3,8,33.699999999999996,14,8,United Kingdom,4.2124999999999995,1.75
N2514,64,17,143.73,44,17,United Kingdom,8.45470588235294,2.588235294117647
N2515,125,20,177.28,50,20,United Kingdom,8.864,2.5
N2516,40,11,126.07,29,11,United Kingdom,11.460909090909091,2.6363636363636362
N2517,30,7,79.78,17,7,United Kingdom,11.397142857142857,2.4285714285714284
N2518,40,16,108.25,41,16,United Kingdom,6.765625,2.5625
N2519,4,10,81.18,23,8,United Kingdom,8.118,2.3
N2520,71,10,79.64999999999999,22,10,United Kingdom,7.964999999999999,2.2
N2521,31,17,128.60999999999999,34,18,United Kingdom,7.565294117647058,2.0
N2522,33,12,105.00999999999999,26,12,United Kingdom,8.750833333333333,2.1666666666666665
N2523,10,14,101.87,44,14,United Kingdom,7.276428571428572,3.142857142857143
N2524,3,6,32.17,12,6,United Kingdom,5.361666666666667,2.0
N2525,71,15,104.88,48,15,United Kingdom,6.992,3.2
N2526,90,14,105.3,28,14,United Kingdom,7.521428571428571,2.0
N2527,34,10,88.09,28,10,United Kingdom,8.809000000000001,2.8
N2528,252,12,60.199999999999996,18,13,United Kingdom,5.016666666666667,1.5
N2529,33,9,78.58,21,9,United Kingdom,8.731111111111112,2.3333333333333335
N2530,61,16,143.2,69,17,United Kingdom,8.95,4.3125
N2531,62,14,103.18,45,14,United Kingdom,7.37,3.2142857142857144
N2532,71,13,123.16,37,13,United Kingdom,9.473846153846154,2.8461538461538463
N2533,33,10,102.06,42,10,United Kingdom,10.206,4.2
N2534,31,16,101.07,30,16,United Kingdom,6.316875,1.875
N2535,4,12,80.13,47,12,United Kingdom,6.677499999999999,3.9166666666666665
N2536,97,19,96.64,39,19,United Kingdom,5.086315789473685,2.0526315789473686
N2537,158,5,19.689999999999998,10,5,United Kingdom,3.9379999999999997,2.0
N2538,34,15,170.03,48,16,United Kingdom,11.335333333333333,3.2
N2539,3,11,98.78,24,11,United Kingdom,8.98,2.1818181818181817
N2540,157,11,108.5,29,11,United Kingdom,9.863636363636363,2.6363636363636362
N2541,126,19,102.53,60,20,United Kingdom,5.396315789473684,3.1578947368421053
N2542,62,11,56.67,17,11,United Kingdom,5.151818181818182,1.5454545454545454
N2543,3,11,67.27,33,11,United Kingdom,6.115454545454545,3.0
N2544,71,13,80.72,40,13,United Kingdom,6.2092307692307696,3.076923076923077
N2545,10,17,206.73,83,17,United Kingdom,12.160588235294117,4.882352941176471
N2546,97,16,66.19,27,15,United Kingdom,4.136875,1.6875
N2547,30,11,64.37,19,11,United Kingdom,5.8518181818181825,1.7272727272727273
N2548,218,10,62.5,22,10,United Kingdom,6.25,2.2
N2549,99,8,91.13999999999999,42,8,United Kingdom,11.392499999999998,5.25
N2550,162,15,91.33,33,15,United Kingdom,6.088666666666667,2.2
N2551,10,16,97.84,47,15,United Kingdom,6.115,2.9375
N2552,213,15,105.84,34,15,United Kingdom,7.056,2.2666666666666666
N2553,71,14,54.22,22,13,United Kingdom,3.8728571428571428,1.5714285714285714
N2554,34,16,171.19,55,16,United Kingdom,10.699375,3.4375
N2555,64,13,92.42999999999999,37,14,United Kingdom,7.109999999999999,2.8461538461538463
N2556,71,15,67.21,19,15,United Kingdom,4.480666666666666,1.2666666666666666
N2557,67,17,392.23,120,17,United Kingdom,23.072352941176472,7.0588235294117645
N2558,1,17,100.57,34,17,United Kingdom,5.915882352941176,2.0
N2559,4,15,87.09,33,15,United Kingdom,5.806,2.2
N2560,190,8,45.89,24,8,United Kingdom,5.73625,3.0
N2561,31,15,103.71,31,15,United Kingdom,6.914,2.066666666666667
N2562,30,9,41.2,15,9,United Kingdom,4.577777777777778,1.6666666666666667
N2563,122,7,89.37,25,7,United Kingdom,12.767142857142858,3.5714285714285716
N2564,4,22,99.06,31,22,United Kingdom,4.502727272727273,1.4090909090909092
N2565,33,15,136.84,51,15,United Kingdom,9.122666666666667,3.4
N2566,40,8,24.169999999999998,12,8,United Kingdom,3.0212499999999998,1.5
N2567,155,11,44.43,12,11,United Kingdom,4.039090909090909,1.0909090909090908
N2568,30,8,53.94,14,8,United Kingdom,6.7425,1.75
N2569,71,13,183.97,41,13,United Kingdom,14.151538461538461,3.1538461538461537
N2570,3,14,76.67999999999999,56,14,United Kingdom,5.477142857142857,4.0
N2571,36,8,115.49,28,8,United Kingdom,14.43625,3.5
N2572,38,10,90.2,30,11,United Kingdom,9.02,3.0
N2573,67,12,67.81,33,13,United Kingdom,5.650833333333334,2.75
N2574,64,10,56.05,15,10,United Kingdom,5.6049999999999995,1.5
N2575,10,13,148.45,62,14,United Kingdom,11.419230769230769,4.769230769230769
N2576,30,14,271.36,56,14,United Kingdom,19.382857142857144,4.0
N2577,1,16,142.63,64,17,United Kingdom,8.914375,4.0
N2578,30,16,85.33999999999999,25,16,United Kingdom,5.333749999999999,1.5625
N2579,213,12,75.62,45,12,United Kingdom,6.301666666666667,3.75
N2580,91,16,119.8,40,16,United Kingdom,7.4875,2.5
N2581,90,13,115.72,24,13,United Kingdom,8.901538461538461,1.8461538461538463
N2582,67,15,102.56,29,15,United Kingdom,6.8373333333333335,1.9333333333333333
N2583,3,8,40.559999999999995,30,8,United Kingdom,5.069999999999999,3.75
N2584,31,10,44.57,18,10,United Kingdom,4.457,1.8
N2585,1,17,98.82,43,17,United Kingdom,5.812941176470588,2.5294117647058822
N2586,2,14,105.35,48,14,United Kingdom,7.5249999999999995,3.4285714285714284
N2587,4,11,70.25,39,13,United Kingdom,6.386363636363637,3.5454545454545454
N2588,67,11,82.91,36,12,United Kingdom,7.537272727272727,3.272727272727273
N2589,10,11,78.5,31,11,United Kingdom,7.136363636363637,2.8181818181818183
N2590,161,13,117.67,22,13,United Kingdom,9.051538461538462,1.6923076923076923
N2591,122,15,73.36999999999999,44,15,United Kingdom,4.891333333333333,2.933333333333333
N2592,30,16,141.82999999999998,38,15,United Kingdom,8.864374999999999,2.375
N2593,70,17,108.8,43,17,United Kingdom,6.3999999999999995,2.5294117647058822
N2594,31,15,66.67999999999999,47,15,United Kingdom,4.445333333333333,3.1333333333333333
N2595,36,18,91.69,31,18,United Kingdom,5.0938888888888885,1.7222222222222223
N2596,71,13,62.85,29,13,United Kingdom,4.834615384615384,2.230769230769231
N2597,34,11,56.76,26,13,United Kingdom,5.16,2.3636363636363638
N2598,3,12,73.3,24,12,United Kingdom,6.108333333333333,2.0
N2599,4,16,77.44,22,16,United Kingdom,4.84,1.375
N2600,153,10,70.87,23,10,United Kingdom,7.087000000000001,2.3
N2601,121,13,58.77,32,13,United Kingdom,4.520769230769231,2.4615384615384617
N2602,30,17,225.19,58,19,United Kingdom,13.246470588235294,3.411764705882353
N2603,30,13,108.03,34,13,United Kingdom,8.31,2.6153846153846154
N2604,90,14,102.88,25,14,United Kingdom,7.348571428571428,1.7857142857142858
N2605,30,11,40.91,14,11,United Kingdom,3.719090909090909,1.2727272727272727
N2606,2,14,77.33999999999999,19,14,United Kingdom,5.524285714285713,1.3571428571428572
N2607,153,9,75.86,44,9,United Kingdom,8.428888888888888,4.888888888888889
N2608,30,14,65.09,20,15,United Kingdom,4.649285714285715,1.4285714285714286
N2609,4,11,40.17,18,11,United Kingdom,3.651818181818182,1.6363636363636365
N2610,1,14,100.4,40,14,United Kingdom,7.171428571428572,2.857142857142857
N2611,71,14,68.73,18,14,United Kingdom,4.909285714285715,1.2857142857142858
N2612,67,13,125.27,49,13,United Kingdom,9.636153846153846,3.769230769230769
N2613,152,8,78.37,20,8,United Kingdom,9.79625,2.5
N2614,30,14,95.73,39,15,United Kingdom,6.8378571428571435,2.7857142857142856
N2615,91,19,180.06,89,19,United Kingdom,9.476842105263158,4.684210526315789
N2616,10,10,49.01,16,10,United Kingdom,4.901,1.6
N2617,30,10,46.9,22,10,United Kingdom,4.6899999999999995,2.2
N2618,37,13,202.21999999999997,46,14,United Kingdom,15.555384615384613,3.5384615384615383
N2619,33,14,118.99999999999999,41,14,United Kingdom,8.499999999999998,2.9285714285714284
N2620,10,12,63.25999999999999,26,12,United Kingdom,5.271666666666666,2.1666666666666665
N2621,31,14,141.25,45,15,United Kingdom,10.089285714285714,3.2142857142857144
N2622,30,11,82.14,26,12,United Kingdom,7.467272727272728,2.3636363636363638
N2623,4,18,123.96000000000001,47,18,United Kingdom,6.886666666666667,2.611111111111111
N2624,122,13,54.73,18,13,United Kingdom,4.21,1.3846153846153846
N2625,36,14,87.59,31,14,United Kingdom,6.256428571428572,2.2142857142857144
N2626,91,18,104.28999999999999,39,19,United Kingdom,5.793888888888889,2.1666666666666665
N2627,121,7,58.94,14,7,United Kingdom,8.42,2.0
N2628,64,14,125.33,57,14,United Kingdom,8.952142857142857,4.071428571428571
N2629,4,12,74.27,30,12,United Kingdom,6.189166666666666,2.5
N2630,64,15,76.88,23,15,United Kingdom,5.125333333333333,1.5333333333333334
N2631,67,15,82.17999999999999,28,15,United Kingdom,5.478666666666666,1.8666666666666667
N2632,40,13,96.28,46,13,United Kingdom,7.406153846153846,3.5384615384615383
N2633,31,14,170.23,49,14,United Kingdom,12.159285714285714,3.5
N2634,10,13,54.9,23,13,United Kingdom,4.223076923076923,1.7692307692307692
N2635,10,11,67.91,32,11,United Kingdom,6.173636363636363,2.909090909090909
N2636,64,16,149.7,54,16,United Kingdom,9.35625,3.375
N2637,71,14,84.45,17,14,United Kingdom,6.0321428571428575,1.2142857142857142
N2638,71,9,57.72,22,9,United Kingdom,6.413333333333333,2.4444444444444446
N2639,10,10,66.43,19,10,United Kingdom,6.643000000000001,1.9
N2640,30,17,98.59,36,17,United Kingdom,5.799411764705883,2.1176470588235294
N2641,1,14,109.42999999999999,33,14,United Kingdom,7.816428571428571,2.357142857142857
N2642,67,5,20.009999999999998,7,6,United Kingdom,4.002,1.4
N2643,30,11,63.12,21,11,United Kingdom,5.738181818181818,1.9090909090909092
N2644,153,7,82.27,29,7,United Kingdom,11.752857142857142,4.142857142857143
N2645,126,12,188.64000000000001,67,12,United Kingdom,15.72,5.583333333333333
N2646,4,11,67.39,33,12,United Kingdom,6.126363636363636,3.0
N2647,91,13,106.43,43,13,United Kingdom,8.186923076923078,3.3076923076923075
N2648,10,10,75.11,25,10,United Kingdom,7.511,2.5
N2649,96,18,104.25999999999999,68,18,United Kingdom,5.792222222222222,3.7777777777777777
N2650,30,19,157.14,42,19,United Kingdom,8.270526315789473,2.210526315789474
N2651,70,18,111.61,34,18,United Kingdom,6.200555555555556,1.8888888888888888
N2652,71,13,82.96,28,13,United Kingdom,6.381538461538461,2.1538461538461537
N2653,639,12,100.6,46,12,United Kingdom,8.383333333333333,3.8333333333333335
N2654,67,13,73.21,22,13,United Kingdom,5.631538461538461,1.6923076923076923
N2655,1,17,133.64,32,17,United Kingdom,7.8611764705882345,1.8823529411764706
N2656,121,10,65.35000000000001,23,10,United Kingdom,6.535000000000001,2.3
N2657,339,7,44.57,14,7,United Kingdom,6.367142857142857,2.0
N2658,71,14,60.26,29,14,United Kingdom,4.304285714285714,2.0714285714285716
N2659,71,10,91.39,59,10,United Kingdom,9.139,5.9
N2660,4,7,58.21999999999999,14,7,United Kingdom,8.317142857142857,2.0
N2661,30,18,216.68,54,20,United Kingdom,12.037777777777778,3.0
N2662,33,16,78.85,26,16,United Kingdom,4.928125,1.625
N2663,130,16,137.78,32,16,United Kingdom,8.61125,2.0
N2664,121,7,77.77,28,7,United Kingdom,11.11,4.0
N2665,4,10,60.4,20,10,United Kingdom,6.04,2.0
N2666,40,16,106.17,34,17,United Kingdom,6.635625,2.125
N2667,33,12,79.1,26,12,United Kingdom,6.591666666666666,2.1666666666666665
N2668,2,12,66.52,50,12,United Kingdom,5.543333333333333,4.166666666666667
N2669,67,21,166.67,46,21,United Kingdom,7.936666666666666,2.1904761904761907
N2670,30,14,132.46,77,14,United Kingdom,9.461428571428572,5.5
N2671,30,15,128.16,52,15,United Kingdom,8.544,3.466666666666667
N2672,67,11,105.46,39,12,United Kingdom,9.587272727272726,3.5454545454545454
N2673,97,9,138.84,33,9,United Kingdom,15.426666666666668,3.6666666666666665
N2674,64,11,47.989999999999995,25,11,United Kingdom,4.362727272727272,2.272727272727273
N2675,66,16,63.8,24,16,United Kingdom,3.9875,1.5
N2676,1,13,74.5,27,13,United Kingdom,5.730769230769231,2.076923076923077
N2677,3,14,88.17,41,15,United Kingdom,6.297857142857143,2.9285714285714284
N2678,1,9,60.7,22,10,United Kingdom,6.7444444444444445,2.4444444444444446
N2679,67,15,99.97,27,15,United Kingdom,6.664666666666666,1.8
N2680,30,10,107.58,31,10,United Kingdom,10.758,3.1
N2681,30,8,66.03,20,9,United Kingdom,8.25375,2.5
N2682,71,12,44.47,27,12,United Kingdom,3.705833333333333,2.25
N2683,10,14,78.1,50,14,United Kingdom,5.578571428571428,3.5714285714285716
N2684,30,15,107.95,27,15,United Kingdom,7.196666666666667,1.8
N2685,517,10,133.21,54,10,United Kingdom,13.321000000000002,5.4
N2686,3,11,65.7,22,11,United Kingdom,5.972727272727273,2.0
N2687,161,18,110.97999999999999,46,17,United Kingdom,6.165555555555555,2.5555555555555554
N2688,30,14,79.46,26,14,United Kingdom,5.675714285714285,1.8571428571428572
N2689,96,13,141.62,55,12,United Kingdom,10.893846153846154,4.230769230769231
N2690,425,8,40.44,16,8,United Kingdom,5.055,2.0
N2691,67,15,80.9,38,15,United Kingdom,5.3933333333333335,2.533333333333333
N2692,90,13,40.41,21,13,United Kingdom,3.108461538461538,1.6153846153846154
N2693,67,14,85.64999999999999,38,14,United Kingdom,6.117857142857142,2.7142857142857144
N2694,67,19,232.35,59,20,United Kingdom,12.228947368421052,3.1052631578947367
N2695,67,9,48.05,21,8,United Kingdom,5.338888888888889,2.3333333333333335
N2696,1,13,98.13,33,13,United Kingdom,7.548461538461538,2.5384615384615383
N2697,67,10,83.95,21,10,United Kingdom,8.395,2.1
N2698,31,13,76.43,42,13,United Kingdom,5.8792307692307695,3.230769230769231
N2699,93,15,88.21,48,15,United Kingdom,5.8806666666666665,3.2
N2700,66,12,179.05,68,12,United Kingdom,14.920833333333334,5.666666666666667
N2701,67,18,111.86,44,18,United Kingdom,6.214444444444444,2.4444444444444446
N2702,64,14,108.41,39,14,United Kingdom,7.743571428571428,2.7857142857142856
N2703,152,8,99.81,25,8,United Kingdom,12.47625,3.125
N2704,64,18,96.52,42,18,United Kingdom,5.362222222222222,2.3333333333333335
N2705,10,17,164.99,59,17,United Kingdom,9.705294117647059,3.4705882352941178
N2706,1,13,107.99000000000001,37,13,United Kingdom,8.306923076923077,2.8461538461538463
N2707,10,9,105.51,29,9,United Kingdom,11.723333333333334,3.2222222222222223
N2708,30,11,70.6,20,12,United Kingdom,6.418181818181818,1.8181818181818181
N2709,40,13,139.37,39,13,United Kingdom,10.720769230769232,3.0
N2710,90,11,49.809999999999995,29,11,United Kingdom,4.528181818181817,2.6363636363636362
N2711,30,13,81.93,44,13,United Kingdom,6.302307692307693,3.3846153846153846
N2712,276,15,108.33,50,15,United Kingdom,7.2219999999999995,3.3333333333333335
N2713,61,16,172.53,56,16,United Kingdom,10.783125,3.5
N2714,1,9,93.14999999999999,22,9,United Kingdom,10.35,2.4444444444444446
N2715,4,14,241.0,48,14,United Kingdom,17.214285714285715,3.4285714285714284
N2716,4,12,183.46,50,11,United Kingdom,15.288333333333334,4.166666666666667
N2717,248,9,90.03,28,9,United Kingdom,10.003333333333334,3.111111111111111
N2718,4,13,126.94,41,13,United Kingdom,9.764615384615384,3.1538461538461537
N2719,69,12,46.91,20,12,United Kingdom,3.9091666666666662,1.6666666666666667
N2720,96,18,119.6,41,21,United Kingdom,6.644444444444444,2.2777777777777777
N2721,100,11,47.44,18,11,United Kingdom,4.3127272727272725,1.6363636363636365
N2722,10,13,71.08,28,13,United Kingdom,5.467692307692308,2.1538461538461537
N2723,1,12,178.46,30,12,United Kingdom,14.871666666666668,2.5
N2724,10,13,71.46,26,14,United Kingdom,5.496923076923077,2.0
N2725,62,14,75.73,30,15,United Kingdom,5.409285714285715,2.142857142857143
N2726,1,7,38.629999999999995,19,7,United Kingdom,5.518571428571428,2.7142857142857144
N2727,218,6,24.9,6,6,United Kingdom,4.1499999999999995,1.0
N2728,40,10,81.78,31,10,United Kingdom,8.178,3.1
N2729,91,13,59.43,23,13,United Kingdom,4.571538461538461,1.7692307692307692
N2730,121,13,80.39,31,13,United Kingdom,6.1838461538461535,2.3846153846153846
N2731,121,5,44.61,12,5,United Kingdom,8.922,2.4
N2732,30,14,87.61999999999999,28,14,United Kingdom,6.258571428571428,2.0
N2733,4,11,42.239999999999995,30,11,United Kingdom,3.8399999999999994,2.727272727272727
N2734,10,14,53.43,25,14,United Kingdom,3.8164285714285713,1.7857142857142858
N2735,4,15,169.55,69,16,United Kingdom,11.303333333333335,4.6
N2736,31,20,175.56,42,20,United Kingdom,8.778,2.1
N2737,125,10,173.66,46,10,United Kingdom,17.366,4.6
N2738,30,12,76.03,27,12,United Kingdom,6.335833333333333,2.25
N2739,30,11,49.29,20,11,United Kingdom,4.4809090909090905,1.8181818181818181
N2740,218,6,25.189999999999998,9,6,United Kingdom,4.198333333333333,1.5
N2741,37,13,111.46000000000001,39,14,United Kingdom,8.573846153846155,3.0
N2742,40,14,107.41,33,15,United Kingdom,7.672142857142857,2.357142857142857
N2743,10,10,115.28,27,10,United Kingdom,11.528,2.7
N2744,4,14,107.98,42,14,United Kingdom,7.7128571428571435,3.0
N2745,30,9,50.9,19,11,United Kingdom,5.655555555555555,2.111111111111111
N2746,10,16,83.16,25,16,United Kingdom,5.1975,1.5625
N2747,161,10,122.39,40,11,United Kingdom,12.239,4.0
N2748,306,11,56.29,30,11,United Kingdom,5.117272727272727,2.727272727272727
N2749,157,16,97.67,45,17,United Kingdom,6.104375,2.8125
N2750,121,18,82.5,36,18,United Kingdom,4.583333333333333,2.0
N2751,10,7,36.04,14,7,United Kingdom,5.148571428571429,2.0
N2752,71,11,56.199999999999996,30,11,United Kingdom,5.1090909090909085,2.727272727272727
N2753,10,13,85.1,31,15,United Kingdom,6.546153846153846,2.3846153846153846
N2754,66,15,166.15,63,15,United Kingdom,11.076666666666666,4.2
N2755,71,10,86.55,34,10,United Kingdom,8.655,3.4
N2756,91,12,97.8,38,13,United Kingdom,8.15,3.1666666666666665
N2757,1,8,38.94,15,8,United Kingdom,4.8675,1.875
N2758,64,13,129.72,55,14,United Kingdom,9.978461538461538,4.230769230769231
N2759,224,12,66.28999999999999,22,12,United Kingdom,5.524166666666666,1.8333333333333333
N2760,30,14,46.629999999999995,24,15,United Kingdom,3.3307142857142855,1.7142857142857142
N2761,30,16,91.35,32,16,United Kingdom,5.709375,2.0
N2762,121,14,97.05,35,15,United Kingdom,6.932142857142857,2.5
N2763,10,15,85.49,32,15,United Kingdom,5.699333333333333,2.1333333333333333
N2764,3,9,46.3,33,9,United Kingdom,5.144444444444444,3.6666666666666665
N2765,10,13,65.09,25,13,United Kingdom,5.006923076923077,1.9230769230769231
N2766,66,15,135.19,42,15,United Kingdom,9.012666666666666,2.8
N2767,91,12,38.33,13,12,United Kingdom,3.1941666666666664,1.0833333333333333
N2768,64,13,119.07000000000001,45,13,United Kingdom,9.15923076923077,3.4615384615384617
N2769,284,13,122.08,37,13,United Kingdom,9.39076923076923,2.8461538461538463
N2770,6,18,155.42,92,18,United Kingdom,8.634444444444444,5.111111111111111
N2771,31,9,37.86,16,9,United Kingdom,4.206666666666667,1.7777777777777777
N2772,30,21,95.11,39,21,United Kingdom,4.529047619047619,1.8571428571428572
N2773,99,11,67.66,25,11,United Kingdom,6.15090909090909,2.272727272727273
